DYADID,Person,PID,Day,DayOfWeek,TIME,GENDER,GenderS,AConflict,PConflict,AconflictC,PconflictC,CAAvoid,CPAvoid,woman,man,ASATISF,PSATISF,AsatisfC,PsatisfC,AconflictC_mean,PconflictC_mean,AconflictCC,PconflictCC
49,1,491,4,6,-3.5,1,Man,1,1,-0.99,-0.99,1.737257282,-0.887742718,0,1,6.5,7,0.175651314,0.675651314,-0.418571429,-0.847142857,-0.571428571,-0.142857143
49,1,491,5,7,-2.5,1,Man,1,1,-0.99,-0.99,1.737257282,-0.887742718,0,1,6.5,7,0.175651314,0.675651314,-0.418571429,-0.847142857,-0.571428571,-0.142857143
49,1,491,6,1,-1.5,1,Man,1,1,-0.99,-0.99,1.737257282,-0.887742718,0,1,6.5,7,0.175651314,0.675651314,-0.418571429,-0.847142857,-0.571428571,-0.142857143
49,1,491,7,2,-0.5,1,Man,1,1,-0.99,-0.99,1.737257282,-0.887742718,0,1,6.25,7,-0.074348686,0.675651314,-0.418571429,-0.847142857,-0.571428571,-0.142857143
49,1,491,8,3,0.5,1,Man,1,1,-0.99,-0.99,1.737257282,-0.887742718,0,1,6.5,7,0.175651314,0.675651314,-0.418571429,-0.847142857,-0.571428571,-0.142857143
49,1,491,9,4,1.5,1,Man,1,1,-0.99,-0.99,1.737257282,-0.887742718,0,1,6.25,6.5,-0.074348686,0.175651314,-0.418571429,-0.847142857,-0.571428571,-0.142857143
49,1,491,10,5,2.5,1,Man,1,1,-0.99,-0.99,1.737257282,-0.887742718,0,1,6.25,6.75,-0.074348686,0.425651314,-0.418571429,-0.847142857,-0.571428571,-0.142857143
49,1,491,11,6,3.5,1,Man,1,1,-0.99,-0.99,1.737257282,-0.887742718,0,1,6.75,7,0.425651314,0.675651314,-0.418571429,-0.847142857,-0.571428571,-0.142857143
49,1,491,12,7,4.5,1,Man,1,1,-0.99,-0.99,1.737257282,-0.887742718,0,1,6.25,7,-0.074348686,0.675651314,-0.418571429,-0.847142857,-0.571428571,-0.142857143
49,1,491,13,1,5.5,1,Man,5,2,3.01,0.01,1.737257282,-0.887742718,0,1,6.25,6.25,-0.074348686,-0.074348686,-0.418571429,-0.847142857,3.428571429,0.857142857
49,1,491,14,2,6.5,1,Man,4,2,2.01,0.01,1.737257282,-0.887742718,0,1,6.25,6,-0.074348686,-0.324348686,-0.418571429,-0.847142857,2.428571429,0.857142857
49,2,492,1,3,-6.5,-1,Woman,1,2,-0.99,0.01,-0.887742718,1.737257282,1,0,7,6.25,0.675651314,-0.074348686,-0.847142857,-0.418571429,-0.142857143,0.428571429
49,2,492,2,4,-5.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,1.737257282,1,0,6,6,-0.324348686,-0.324348686,-0.847142857,-0.418571429,-0.142857143,-0.571428571
49,2,492,3,5,-4.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,1.737257282,1,0,7,6.5,0.675651314,0.175651314,-0.847142857,-0.418571429,-0.142857143,-0.571428571
49,2,492,4,6,-3.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,1.737257282,1,0,7,6.5,0.675651314,0.175651314,-0.847142857,-0.418571429,-0.142857143,-0.571428571
49,2,492,5,7,-2.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,1.737257282,1,0,7,6.5,0.675651314,0.175651314,-0.847142857,-0.418571429,-0.142857143,-0.571428571
49,2,492,6,1,-1.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,1.737257282,1,0,7,6.5,0.675651314,0.175651314,-0.847142857,-0.418571429,-0.142857143,-0.571428571
49,2,492,7,2,-0.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,1.737257282,1,0,7,6.25,0.675651314,-0.074348686,-0.847142857,-0.418571429,-0.142857143,-0.571428571
49,2,492,8,3,0.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,1.737257282,1,0,7,6.5,0.675651314,0.175651314,-0.847142857,-0.418571429,-0.142857143,-0.571428571
49,2,492,9,4,1.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,1.737257282,1,0,6.5,6.25,0.175651314,-0.074348686,-0.847142857,-0.418571429,-0.142857143,-0.571428571
49,2,492,10,5,2.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,1.737257282,1,0,6.75,6.25,0.425651314,-0.074348686,-0.847142857,-0.418571429,-0.142857143,-0.571428571
49,2,492,11,6,3.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,1.737257282,1,0,7,6.75,0.675651314,0.425651314,-0.847142857,-0.418571429,-0.142857143,-0.571428571
49,2,492,12,7,4.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,1.737257282,1,0,7,6.25,0.675651314,-0.074348686,-0.847142857,-0.418571429,-0.142857143,-0.571428571
49,2,492,13,1,5.5,-1,Woman,2,5,0.01,3.01,-0.887742718,1.737257282,1,0,6.25,6.25,-0.074348686,-0.074348686,-0.847142857,-0.418571429,0.857142857,3.428571429
49,2,492,14,2,6.5,-1,Woman,2,4,0.01,2.01,-0.887742718,1.737257282,1,0,6,6.25,-0.324348686,-0.074348686,-0.847142857,-0.418571429,0.857142857,2.428571429
50,1,501,1,3,-6.5,1,Man,2,1,0.01,-0.99,0.112257282,-0.012742718,0,1,4.75,4.75,-1.574348686,-1.574348686,0.224285714,0.795714286,-0.214285714,-1.785714286
50,1,501,2,4,-5.5,1,Man,5,6,3.01,4.01,0.112257282,-0.012742718,0,1,3.75,4,-2.574348686,-2.324348686,0.224285714,0.795714286,2.785714286,3.214285714
50,1,501,3,5,-4.5,1,Man,5,3,3.01,1.01,0.112257282,-0.012742718,0,1,3.5,6.25,-2.824348686,-0.074348686,0.224285714,0.795714286,2.785714286,0.214285714
50,1,501,4,6,-3.5,1,Man,1,1,-0.99,-0.99,0.112257282,-0.012742718,0,1,4.75,6.5,-1.574348686,0.175651314,0.224285714,0.795714286,-1.214285714,-1.785714286
50,1,501,5,7,-2.5,1,Man,2,1,0.01,-0.99,0.112257282,-0.012742718,0,1,6,7,-0.324348686,0.675651314,0.224285714,0.795714286,-0.214285714,-1.785714286
50,1,501,6,1,-1.5,1,Man,1,1,-0.99,-0.99,0.112257282,-0.012742718,0,1,5.75,6.75,-0.574348686,0.425651314,0.224285714,0.795714286,-1.214285714,-1.785714286
50,1,501,7,2,-0.5,1,Man,1,4,-0.99,2.01,0.112257282,-0.012742718,0,1,5.75,6.75,-0.574348686,0.425651314,0.224285714,0.795714286,-1.214285714,1.214285714
50,1,501,8,3,0.5,1,Man,5,6,3.01,4.01,0.112257282,-0.012742718,0,1,4,2.75,-2.324348686,-3.574348686,0.224285714,0.795714286,2.785714286,3.214285714
50,1,501,9,4,1.5,1,Man,1,2,-0.99,0.01,0.112257282,-0.012742718,0,1,6,6.75,-0.324348686,0.425651314,0.224285714,0.795714286,-1.214285714,-0.785714286
50,1,501,10,5,2.5,1,Man,1,1,-0.99,-0.99,0.112257282,-0.012742718,0,1,6.5,7,0.175651314,0.675651314,0.224285714,0.795714286,-1.214285714,-1.785714286
50,1,501,11,6,3.5,1,Man,1,1,-0.99,-0.99,0.112257282,-0.012742718,0,1,5.5,6.75,-0.824348686,0.425651314,0.224285714,0.795714286,-1.214285714,-1.785714286
50,1,501,12,7,4.5,1,Man,2,5,0.01,3.01,0.112257282,-0.012742718,0,1,6.5,7,0.175651314,0.675651314,0.224285714,0.795714286,-0.214285714,2.214285714
50,1,501,13,1,5.5,1,Man,1,1,-0.99,-0.99,0.112257282,-0.012742718,0,1,5.75,7,-0.574348686,0.675651314,0.224285714,0.795714286,-1.214285714,-1.785714286
50,1,501,14,2,6.5,1,Man,3,6,1.01,4.01,0.112257282,-0.012742718,0,1,5.5,6.75,-0.824348686,0.425651314,0.224285714,0.795714286,0.785714286,3.214285714
50,2,502,1,3,-6.5,-1,Woman,1,2,-0.99,0.01,-0.012742718,0.112257282,1,0,4.75,4.75,-1.574348686,-1.574348686,0.795714286,0.224285714,-1.785714286,-0.214285714
50,2,502,2,4,-5.5,-1,Woman,6,5,4.01,3.01,-0.012742718,0.112257282,1,0,4,3.75,-2.324348686,-2.574348686,0.795714286,0.224285714,3.214285714,2.785714286
50,2,502,3,5,-4.5,-1,Woman,3,5,1.01,3.01,-0.012742718,0.112257282,1,0,6.25,3.5,-0.074348686,-2.824348686,0.795714286,0.224285714,0.214285714,2.785714286
50,2,502,4,6,-3.5,-1,Woman,1,1,-0.99,-0.99,-0.012742718,0.112257282,1,0,6.5,4.75,0.175651314,-1.574348686,0.795714286,0.224285714,-1.785714286,-1.214285714
50,2,502,5,7,-2.5,-1,Woman,1,2,-0.99,0.01,-0.012742718,0.112257282,1,0,7,6,0.675651314,-0.324348686,0.795714286,0.224285714,-1.785714286,-0.214285714
50,2,502,6,1,-1.5,-1,Woman,1,1,-0.99,-0.99,-0.012742718,0.112257282,1,0,6.75,5.75,0.425651314,-0.574348686,0.795714286,0.224285714,-1.785714286,-1.214285714
50,2,502,7,2,-0.5,-1,Woman,4,1,2.01,-0.99,-0.012742718,0.112257282,1,0,6.75,5.75,0.425651314,-0.574348686,0.795714286,0.224285714,1.214285714,-1.214285714
50,2,502,8,3,0.5,-1,Woman,6,5,4.01,3.01,-0.012742718,0.112257282,1,0,2.75,4,-3.574348686,-2.324348686,0.795714286,0.224285714,3.214285714,2.785714286
50,2,502,9,4,1.5,-1,Woman,2,1,0.01,-0.99,-0.012742718,0.112257282,1,0,6.75,6,0.425651314,-0.324348686,0.795714286,0.224285714,-0.785714286,-1.214285714
50,2,502,10,5,2.5,-1,Woman,1,1,-0.99,-0.99,-0.012742718,0.112257282,1,0,7,6.5,0.675651314,0.175651314,0.795714286,0.224285714,-1.785714286,-1.214285714
50,2,502,11,6,3.5,-1,Woman,1,1,-0.99,-0.99,-0.012742718,0.112257282,1,0,6.75,5.5,0.425651314,-0.824348686,0.795714286,0.224285714,-1.785714286,-1.214285714
50,2,502,12,7,4.5,-1,Woman,5,2,3.01,0.01,-0.012742718,0.112257282,1,0,7,6.5,0.675651314,0.175651314,0.795714286,0.224285714,2.214285714,-0.214285714
50,2,502,13,1,5.5,-1,Woman,1,1,-0.99,-0.99,-0.012742718,0.112257282,1,0,7,5.75,0.675651314,-0.574348686,0.795714286,0.224285714,-1.785714286,-1.214285714
50,2,502,14,2,6.5,-1,Woman,6,3,4.01,1.01,-0.012742718,0.112257282,1,0,6.75,5.5,0.425651314,-0.824348686,0.795714286,0.224285714,3.214285714,0.785714286
51,1,511,1,3,-6.5,1,Man,2,2,0.01,0.01,-1.512742718,-0.012742718,0,1,7,6.25,0.675651314,-0.074348686,-0.632857143,0.51,0.642857143,-0.5
51,1,511,2,4,-5.5,1,Man,1,4,-0.99,2.01,-1.512742718,-0.012742718,0,1,7,5.5,0.675651314,-0.824348686,-0.632857143,0.51,-0.357142857,1.5
51,1,511,3,5,-4.5,1,Man,1,2,-0.99,0.01,-1.512742718,-0.012742718,0,1,7,7,0.675651314,0.675651314,-0.632857143,0.51,-0.357142857,-0.5
51,1,511,4,6,-3.5,1,Man,3,3,1.01,1.01,-1.512742718,-0.012742718,0,1,7,7,0.675651314,0.675651314,-0.632857143,0.51,1.642857143,0.5
51,1,511,5,7,-2.5,1,Man,1,1,-0.99,-0.99,-1.512742718,-0.012742718,0,1,7,7,0.675651314,0.675651314,-0.632857143,0.51,-0.357142857,-1.5
51,1,511,6,1,-1.5,1,Man,1,2,-0.99,0.01,-1.512742718,-0.012742718,0,1,7,7,0.675651314,0.675651314,-0.632857143,0.51,-0.357142857,-0.5
51,1,511,7,2,-0.5,1,Man,1,1,-0.99,-0.99,-1.512742718,-0.012742718,0,1,7,7,0.675651314,0.675651314,-0.632857143,0.51,-0.357142857,-1.5
51,1,511,8,3,0.5,1,Man,3,4,1.01,2.01,-1.512742718,-0.012742718,0,1,7,5.75,0.675651314,-0.574348686,-0.632857143,0.51,1.642857143,1.5
51,1,511,9,4,1.5,1,Man,1,3,-0.99,1.01,-1.512742718,-0.012742718,0,1,7,6.5,0.675651314,0.175651314,-0.632857143,0.51,-0.357142857,0.5
51,1,511,10,5,2.5,1,Man,1,3,-0.99,1.01,-1.512742718,-0.012742718,0,1,7,7,0.675651314,0.675651314,-0.632857143,0.51,-0.357142857,0.5
51,1,511,11,6,3.5,1,Man,1,2,-0.99,0.01,-1.512742718,-0.012742718,0,1,7,7,0.675651314,0.675651314,-0.632857143,0.51,-0.357142857,-0.5
51,1,511,12,7,4.5,1,Man,1,3,-0.99,1.01,-1.512742718,-0.012742718,0,1,7,7,0.675651314,0.675651314,-0.632857143,0.51,-0.357142857,0.5
51,1,511,13,1,5.5,1,Man,1,1,-0.99,-0.99,-1.512742718,-0.012742718,0,1,7,7,0.675651314,0.675651314,-0.632857143,0.51,-0.357142857,-1.5
51,1,511,14,2,6.5,1,Man,1,4,-0.99,2.01,-1.512742718,-0.012742718,0,1,7,7,0.675651314,0.675651314,-0.632857143,0.51,-0.357142857,1.5
51,2,512,1,3,-6.5,-1,Woman,2,2,0.01,0.01,-0.012742718,-1.512742718,1,0,6.25,7,-0.074348686,0.675651314,0.51,-0.632857143,-0.5,0.642857143
51,2,512,2,4,-5.5,-1,Woman,4,1,2.01,-0.99,-0.012742718,-1.512742718,1,0,5.5,7,-0.824348686,0.675651314,0.51,-0.632857143,1.5,-0.357142857
51,2,512,3,5,-4.5,-1,Woman,2,1,0.01,-0.99,-0.012742718,-1.512742718,1,0,7,7,0.675651314,0.675651314,0.51,-0.632857143,-0.5,-0.357142857
51,2,512,4,6,-3.5,-1,Woman,3,3,1.01,1.01,-0.012742718,-1.512742718,1,0,7,7,0.675651314,0.675651314,0.51,-0.632857143,0.5,1.642857143
51,2,512,5,7,-2.5,-1,Woman,1,1,-0.99,-0.99,-0.012742718,-1.512742718,1,0,7,7,0.675651314,0.675651314,0.51,-0.632857143,-1.5,-0.357142857
51,2,512,6,1,-1.5,-1,Woman,2,1,0.01,-0.99,-0.012742718,-1.512742718,1,0,7,7,0.675651314,0.675651314,0.51,-0.632857143,-0.5,-0.357142857
51,2,512,7,2,-0.5,-1,Woman,1,1,-0.99,-0.99,-0.012742718,-1.512742718,1,0,7,7,0.675651314,0.675651314,0.51,-0.632857143,-1.5,-0.357142857
51,2,512,8,3,0.5,-1,Woman,4,3,2.01,1.01,-0.012742718,-1.512742718,1,0,5.75,7,-0.574348686,0.675651314,0.51,-0.632857143,1.5,1.642857143
51,2,512,9,4,1.5,-1,Woman,3,1,1.01,-0.99,-0.012742718,-1.512742718,1,0,6.5,7,0.175651314,0.675651314,0.51,-0.632857143,0.5,-0.357142857
51,2,512,10,5,2.5,-1,Woman,3,1,1.01,-0.99,-0.012742718,-1.512742718,1,0,7,7,0.675651314,0.675651314,0.51,-0.632857143,0.5,-0.357142857
51,2,512,11,6,3.5,-1,Woman,2,1,0.01,-0.99,-0.012742718,-1.512742718,1,0,7,7,0.675651314,0.675651314,0.51,-0.632857143,-0.5,-0.357142857
51,2,512,12,7,4.5,-1,Woman,3,1,1.01,-0.99,-0.012742718,-1.512742718,1,0,7,7,0.675651314,0.675651314,0.51,-0.632857143,0.5,-0.357142857
51,2,512,13,1,5.5,-1,Woman,1,1,-0.99,-0.99,-0.012742718,-1.512742718,1,0,7,7,0.675651314,0.675651314,0.51,-0.632857143,-1.5,-0.357142857
51,2,512,14,2,6.5,-1,Woman,4,1,2.01,-0.99,-0.012742718,-1.512742718,1,0,7,7,0.675651314,0.675651314,0.51,-0.632857143,1.5,-0.357142857
52,1,521,1,3,-6.5,1,Man,2,2,0.01,0.01,-1.137742718,-0.137742718,0,1,6.75,7,0.425651314,0.675651314,0.152857143,1.152857143,-0.142857143,-1.142857143
52,1,521,2,4,-5.5,1,Man,4,3,2.01,1.01,-1.137742718,-0.137742718,0,1,6.5,6.75,0.175651314,0.425651314,0.152857143,1.152857143,1.857142857,-0.142857143
52,1,521,3,5,-4.5,1,Man,2,5,0.01,3.01,-1.137742718,-0.137742718,0,1,7,6.25,0.675651314,-0.074348686,0.152857143,1.152857143,-0.142857143,1.857142857
52,1,521,4,6,-3.5,1,Man,3,5,1.01,3.01,-1.137742718,-0.137742718,0,1,7,5.75,0.675651314,-0.574348686,0.152857143,1.152857143,0.857142857,1.857142857
52,1,521,5,7,-2.5,1,Man,1,1,-0.99,-0.99,-1.137742718,-0.137742718,0,1,6.5,6.75,0.175651314,0.425651314,0.152857143,1.152857143,-1.142857143,-2.142857143
52,1,521,6,1,-1.5,1,Man,3,4,1.01,2.01,-1.137742718,-0.137742718,0,1,7,7,0.675651314,0.675651314,0.152857143,1.152857143,0.857142857,0.857142857
52,1,521,7,2,-0.5,1,Man,3,4,1.01,2.01,-1.137742718,-0.137742718,0,1,6.75,6.5,0.425651314,0.175651314,0.152857143,1.152857143,0.857142857,0.857142857
52,1,521,8,3,0.5,1,Man,1,2,-0.99,0.01,-1.137742718,-0.137742718,0,1,7,6.75,0.675651314,0.425651314,0.152857143,1.152857143,-1.142857143,-1.142857143
52,1,521,9,4,1.5,1,Man,1,4,-0.99,2.01,-1.137742718,-0.137742718,0,1,6.75,6.75,0.425651314,0.425651314,0.152857143,1.152857143,-1.142857143,0.857142857
52,1,521,10,5,2.5,1,Man,2,4,0.01,2.01,-1.137742718,-0.137742718,0,1,7,7,0.675651314,0.675651314,0.152857143,1.152857143,-0.142857143,0.857142857
52,1,521,11,6,3.5,1,Man,2,3,0.01,1.01,-1.137742718,-0.137742718,0,1,7,7,0.675651314,0.675651314,0.152857143,1.152857143,-0.142857143,-0.142857143
52,1,521,12,7,4.5,1,Man,1,2,-0.99,0.01,-1.137742718,-0.137742718,0,1,7,7,0.675651314,0.675651314,0.152857143,1.152857143,-1.142857143,-1.142857143
52,1,521,13,1,5.5,1,Man,2,1,0.01,-0.99,-1.137742718,-0.137742718,0,1,7,6.75,0.675651314,0.425651314,0.152857143,1.152857143,-0.142857143,-2.142857143
52,1,521,14,2,6.5,1,Man,3,4,1.01,2.01,-1.137742718,-0.137742718,0,1,6.75,6.75,0.425651314,0.425651314,0.152857143,1.152857143,0.857142857,0.857142857
52,2,522,1,3,-6.5,-1,Woman,2,2,0.01,0.01,-0.137742718,-1.137742718,1,0,7,6.75,0.675651314,0.425651314,1.152857143,0.152857143,-1.142857143,-0.142857143
52,2,522,2,4,-5.5,-1,Woman,3,4,1.01,2.01,-0.137742718,-1.137742718,1,0,6.75,6.5,0.425651314,0.175651314,1.152857143,0.152857143,-0.142857143,1.857142857
52,2,522,3,5,-4.5,-1,Woman,5,2,3.01,0.01,-0.137742718,-1.137742718,1,0,6.25,7,-0.074348686,0.675651314,1.152857143,0.152857143,1.857142857,-0.142857143
52,2,522,4,6,-3.5,-1,Woman,5,3,3.01,1.01,-0.137742718,-1.137742718,1,0,5.75,7,-0.574348686,0.675651314,1.152857143,0.152857143,1.857142857,0.857142857
52,2,522,5,7,-2.5,-1,Woman,1,1,-0.99,-0.99,-0.137742718,-1.137742718,1,0,6.75,6.5,0.425651314,0.175651314,1.152857143,0.152857143,-2.142857143,-1.142857143
52,2,522,6,1,-1.5,-1,Woman,4,3,2.01,1.01,-0.137742718,-1.137742718,1,0,7,7,0.675651314,0.675651314,1.152857143,0.152857143,0.857142857,0.857142857
52,2,522,7,2,-0.5,-1,Woman,4,3,2.01,1.01,-0.137742718,-1.137742718,1,0,6.5,6.75,0.175651314,0.425651314,1.152857143,0.152857143,0.857142857,0.857142857
52,2,522,8,3,0.5,-1,Woman,2,1,0.01,-0.99,-0.137742718,-1.137742718,1,0,6.75,7,0.425651314,0.675651314,1.152857143,0.152857143,-1.142857143,-1.142857143
52,2,522,9,4,1.5,-1,Woman,4,1,2.01,-0.99,-0.137742718,-1.137742718,1,0,6.75,6.75,0.425651314,0.425651314,1.152857143,0.152857143,0.857142857,-1.142857143
52,2,522,10,5,2.5,-1,Woman,4,2,2.01,0.01,-0.137742718,-1.137742718,1,0,7,7,0.675651314,0.675651314,1.152857143,0.152857143,0.857142857,-0.142857143
52,2,522,11,6,3.5,-1,Woman,3,2,1.01,0.01,-0.137742718,-1.137742718,1,0,7,7,0.675651314,0.675651314,1.152857143,0.152857143,-0.142857143,-0.142857143
52,2,522,12,7,4.5,-1,Woman,2,1,0.01,-0.99,-0.137742718,-1.137742718,1,0,7,7,0.675651314,0.675651314,1.152857143,0.152857143,-1.142857143,-1.142857143
52,2,522,13,1,5.5,-1,Woman,1,2,-0.99,0.01,-0.137742718,-1.137742718,1,0,6.75,7,0.425651314,0.675651314,1.152857143,0.152857143,-2.142857143,-0.142857143
52,2,522,14,2,6.5,-1,Woman,4,3,2.01,1.01,-0.137742718,-1.137742718,1,0,6.75,6.75,0.425651314,0.425651314,1.152857143,0.152857143,0.857142857,0.857142857
54,1,541,1,3,-6.5,1,Man,2,2,0.01,0.01,0.487257282,-1.387742718,0,1,7,7,0.675651314,0.675651314,1.152857143,0.438571429,-1.142857143,-0.428571429
54,1,541,2,4,-5.5,1,Man,5,4,3.01,2.01,0.487257282,-1.387742718,0,1,6.25,6.5,-0.074348686,0.175651314,1.152857143,0.438571429,1.857142857,1.571428571
54,1,541,3,5,-4.5,1,Man,5,2,3.01,0.01,0.487257282,-1.387742718,0,1,6.75,6.75,0.425651314,0.425651314,1.152857143,0.438571429,1.857142857,-0.428571429
54,1,541,4,6,-3.5,1,Man,2,3,0.01,1.01,0.487257282,-1.387742718,0,1,6.25,7,-0.074348686,0.675651314,1.152857143,0.438571429,-1.142857143,0.571428571
54,1,541,5,7,-2.5,1,Man,1,2,-0.99,0.01,0.487257282,-1.387742718,0,1,7,7,0.675651314,0.675651314,1.152857143,0.438571429,-2.142857143,-0.428571429
54,1,541,6,1,-1.5,1,Man,1,1,-0.99,-0.99,0.487257282,-1.387742718,0,1,7,7,0.675651314,0.675651314,1.152857143,0.438571429,-2.142857143,-1.428571429
54,1,541,7,2,-0.5,1,Man,2,2,0.01,0.01,0.487257282,-1.387742718,0,1,6.25,5,-0.074348686,-1.324348686,1.152857143,0.438571429,-1.142857143,-0.428571429
54,1,541,8,3,0.5,1,Man,5,4,3.01,2.01,0.487257282,-1.387742718,0,1,5.75,3.5,-0.574348686,-2.824348686,1.152857143,0.438571429,1.857142857,1.571428571
54,1,541,9,4,1.5,1,Man,6,3,4.01,1.01,0.487257282,-1.387742718,0,1,6,4.75,-0.324348686,-1.574348686,1.152857143,0.438571429,2.857142857,0.571428571
54,1,541,10,5,2.5,1,Man,3,2,1.01,0.01,0.487257282,-1.387742718,0,1,6.25,7,-0.074348686,0.675651314,1.152857143,0.438571429,-0.142857143,-0.428571429
54,1,541,11,6,3.5,1,Man,6,3,4.01,1.01,0.487257282,-1.387742718,0,1,6.25,6,-0.074348686,-0.324348686,1.152857143,0.438571429,2.857142857,0.571428571
54,1,541,12,7,4.5,1,Man,3,3,1.01,1.01,0.487257282,-1.387742718,0,1,6.25,7,-0.074348686,0.675651314,1.152857143,0.438571429,-0.142857143,0.571428571
54,1,541,13,1,5.5,1,Man,2,1,0.01,-0.99,0.487257282,-1.387742718,0,1,6.25,7,-0.074348686,0.675651314,1.152857143,0.438571429,-1.142857143,-1.428571429
54,1,541,14,2,6.5,1,Man,1,2,-0.99,0.01,0.487257282,-1.387742718,0,1,6.25,7,-0.074348686,0.675651314,1.152857143,0.438571429,-2.142857143,-0.428571429
54,2,542,1,3,-6.5,-1,Woman,2,2,0.01,0.01,-1.387742718,0.487257282,1,0,7,7,0.675651314,0.675651314,0.438571429,1.152857143,-0.428571429,-1.142857143
54,2,542,2,4,-5.5,-1,Woman,4,5,2.01,3.01,-1.387742718,0.487257282,1,0,6.5,6.25,0.175651314,-0.074348686,0.438571429,1.152857143,1.571428571,1.857142857
54,2,542,3,5,-4.5,-1,Woman,2,5,0.01,3.01,-1.387742718,0.487257282,1,0,6.75,6.75,0.425651314,0.425651314,0.438571429,1.152857143,-0.428571429,1.857142857
54,2,542,4,6,-3.5,-1,Woman,3,2,1.01,0.01,-1.387742718,0.487257282,1,0,7,6.25,0.675651314,-0.074348686,0.438571429,1.152857143,0.571428571,-1.142857143
54,2,542,5,7,-2.5,-1,Woman,2,1,0.01,-0.99,-1.387742718,0.487257282,1,0,7,7,0.675651314,0.675651314,0.438571429,1.152857143,-0.428571429,-2.142857143
54,2,542,6,1,-1.5,-1,Woman,1,1,-0.99,-0.99,-1.387742718,0.487257282,1,0,7,7,0.675651314,0.675651314,0.438571429,1.152857143,-1.428571429,-2.142857143
54,2,542,7,2,-0.5,-1,Woman,2,2,0.01,0.01,-1.387742718,0.487257282,1,0,5,6.25,-1.324348686,-0.074348686,0.438571429,1.152857143,-0.428571429,-1.142857143
54,2,542,8,3,0.5,-1,Woman,4,5,2.01,3.01,-1.387742718,0.487257282,1,0,3.5,5.75,-2.824348686,-0.574348686,0.438571429,1.152857143,1.571428571,1.857142857
54,2,542,9,4,1.5,-1,Woman,3,6,1.01,4.01,-1.387742718,0.487257282,1,0,4.75,6,-1.574348686,-0.324348686,0.438571429,1.152857143,0.571428571,2.857142857
54,2,542,10,5,2.5,-1,Woman,2,3,0.01,1.01,-1.387742718,0.487257282,1,0,7,6.25,0.675651314,-0.074348686,0.438571429,1.152857143,-0.428571429,-0.142857143
54,2,542,11,6,3.5,-1,Woman,3,6,1.01,4.01,-1.387742718,0.487257282,1,0,6,6.25,-0.324348686,-0.074348686,0.438571429,1.152857143,0.571428571,2.857142857
54,2,542,12,7,4.5,-1,Woman,3,3,1.01,1.01,-1.387742718,0.487257282,1,0,7,6.25,0.675651314,-0.074348686,0.438571429,1.152857143,0.571428571,-0.142857143
54,2,542,13,1,5.5,-1,Woman,1,2,-0.99,0.01,-1.387742718,0.487257282,1,0,7,6.25,0.675651314,-0.074348686,0.438571429,1.152857143,-1.428571429,-1.142857143
54,2,542,14,2,6.5,-1,Woman,2,1,0.01,-0.99,-1.387742718,0.487257282,1,0,7,6.25,0.675651314,-0.074348686,0.438571429,1.152857143,-0.428571429,-2.142857143
56,1,561,1,3,-6.5,1,Man,1,1,-0.99,-0.99,-1.512742718,0.987257282,0,1,5.5,7,-0.824348686,0.675651314,-0.275714286,0.438571429,-0.714285714,-1.428571429
56,1,561,2,4,-5.5,1,Man,2,4,0.01,2.01,-1.512742718,0.987257282,0,1,5.5,5.75,-0.824348686,-0.574348686,-0.275714286,0.438571429,0.285714286,1.571428571
56,1,561,3,5,-4.5,1,Man,1,3,-0.99,1.01,-1.512742718,0.987257282,0,1,5.5,6.25,-0.824348686,-0.074348686,-0.275714286,0.438571429,-0.714285714,0.571428571
56,1,561,4,6,-3.5,1,Man,1,1,-0.99,-0.99,-1.512742718,0.987257282,0,1,5.75,6.25,-0.574348686,-0.074348686,-0.275714286,0.438571429,-0.714285714,-1.428571429
56,1,561,5,7,-2.5,1,Man,4,4,2.01,2.01,-1.512742718,0.987257282,0,1,5.25,5.25,-1.074348686,-1.074348686,-0.275714286,0.438571429,2.285714286,1.571428571
56,1,561,6,1,-1.5,1,Man,1,1,-0.99,-0.99,-1.512742718,0.987257282,0,1,4.75,5.75,-1.574348686,-0.574348686,-0.275714286,0.438571429,-0.714285714,-1.428571429
56,1,561,7,2,-0.5,1,Man,1,3,-0.99,1.01,-1.512742718,0.987257282,0,1,5.25,5.75,-1.074348686,-0.574348686,-0.275714286,0.438571429,-0.714285714,0.571428571
56,1,561,8,3,0.5,1,Man,1,1,-0.99,-0.99,-1.512742718,0.987257282,0,1,4.75,6.25,-1.574348686,-0.074348686,-0.275714286,0.438571429,-0.714285714,-1.428571429
56,1,561,9,4,1.5,1,Man,1,1,-0.99,-0.99,-1.512742718,0.987257282,0,1,4.75,6,-1.574348686,-0.324348686,-0.275714286,0.438571429,-0.714285714,-1.428571429
